feature_a,feature_b,mean_strength,std_strength,abs_mean_strength
notifications_per_day,social_abs_dist_to_4,0.01414577942341566,0.002848819338555408,0.01414577942341566
app_opens_per_day,screen_le_6,-0.013914124853909016,0.003967644223371862,0.013914124853909016
daily_screen_time_hours,gaming_hours,0.013727403804659843,0.003941828486273509,0.013727403804659843
clear_negative_zone,screen_plus_social,-0.013699756748974324,0.003113373003161528,0.013699756748974324
social_media_hours,screen_over_social,-0.013651135843247175,0.005199227704355673,0.013651135843247175
app_opens_per_day,screen_x_social,-0.013607987575232983,0.0011222836287372042,0.013607987575232983
notifications_per_day,min_abs_threshold_distance,-0.01333150900900364,0.0021189221873452856,0.01333150900900364
sleep_hours,weekend_screen_time,-0.013276997534558178,0.007218301720917709,0.013276997534558178
social_media_hours,screen_plus_social,-0.013239014334976673,0.004882097809602246,0.013239014334976673
weekend_screen_time,social_gt_4,0.01302246053237468,0.01206339771288427,0.01302246053237468
sleep_hours,screen_abs_dist_to_6,-0.01300621060654521,0.0032582738171810493,0.01300621060654521
social_abs_dist_to_4,screen_over_social,0.012973692454397678,0.0034940291079149947,0.012973692454397678
screen_dist_to_6,screen_minus_social,-0.012918087281286716,0.003879143461738366,0.012918087281286716
screen_gt_8,screen_plus_social,-0.012850943114608526,0.005937507212274487,0.012850943114608526
screen_mid_band,screen_near_threshold,0.012816007994115353,0.003164595509399217,0.012816007994115353
screen_abs_dist_to_8,screen_near_threshold,-0.012638077326118945,0.004166238173135797,0.012638077326118945
social_le_4,social_dist_to_4,-0.011884953081607818,0.004052806424647749,0.011884953081607818
gaming_hours,screen_over_social,0.011868218192830682,0.005874251002031044,0.011868218192830682
social_media_hours,notifications_per_day,-0.011507723759859801,0.0034013998112890705,0.011507723759859801
social_media_hours,work_study_hours,0.011488860845565796,0.007927109973329582,0.011488860845565796
sleep_hours,social_dist_to_4,-0.011472646892070771,0.003110375844817844,0.011472646892070771
daily_screen_time_hours,social_near_threshold,0.011450497806072235,0.004387752818801828,0.011450497806072235
screen_dist_to_6,social_near_threshold,0.01127077555283904,0.004281106239173217,0.01127077555283904
social_media_hours,screen_abs_dist_to_6,0.011169001366943121,0.0030099935409363793,0.011169001366943121
notifications_per_day,social_near_threshold,0.011110709421336651,0.0030391516706431347,0.011110709421336651
app_opens_per_day,screen_minus_social,-0.011059717833995819,0.006313489534365273,0.011059717833995819
social_dist_to_4,screen_abs_dist_to_6,0.010796565935015679,0.0027005353597791075,0.010796565935015679
social_abs_dist_to_4,region_code,-0.010559693537652492,0.0069177995475712675,0.010559693537652492
screen_dist_to_6,screen_plus_social,0.0102778690867126,0.005544986084031401,0.0102778690867126
app_opens_per_day,screen_abs_dist_to_8,0.010252560023218393,0.005755923719025723,0.010252560023218393
app_opens_per_day,weekend_screen_time,0.010211710259318352,0.0055713208523537365,0.010211710259318352
social_gt_4,social_near_threshold,-0.01017777482047677,0.0023985725718702238,0.01017777482047677
sleep_hours,screen_x_social,-0.009990984573960304,0.0021656203599589117,0.009990984573960304
notifications_per_day,screen_near_threshold,-0.009943759627640247,0.002584282268623018,0.009943759627640247
screen_gt_8,screen_le_6,0.009807021357119083,0.026206509073795382,0.009807021357119083
ambiguous_zone,screen_over_social,0.009751332644373178,0.003679060606379394,0.009751332644373178
work_study_hours,social_le_4,0.009651249647140503,0.010657214051794053,0.009651249647140503
screen_dist_to_8,social_near_threshold,0.009543683892115951,0.0047445469131695605,0.009543683892115951
gaming_hours,social_le_4,-0.009471706161275507,0.0036690539132642266,0.009471706161275507
daily_screen_time_hours,screen_plus_social,0.009441720508038997,0.0037865715022205758,0.009441720508038997
screen_plus_social,screen_mid_band,0.009323287475854158,0.006533902111939479,0.009323287475854158
screen_le_6,screen_over_social,-0.009220461919903755,0.003581273775445006,0.009220461919903755
screen_abs_dist_to_8,screen_plus_social,0.009065554616972804,0.006728730359982748,0.009065554616972804
screen_plus_social,social_over_screen,-0.008997702086344362,0.005635112176146832,0.008997702086344362
social_media_hours,social_le_4,-0.008951886929571629,0.005249023280363195,0.008951886929571629
screen_over_social,min_abs_threshold_distance,0.008833914715796708,0.005629662234236953,0.008833914715796708
app_opens_per_day,screen_dist_to_6,0.008798870630562306,0.0039383877617215355,0.008798870630562306
age,screen_minus_social,-0.008724076091311872,0.003786884273664495,0.008724076091311872
clear_negative_zone,screen_over_social,0.008336291555315256,0.001238752528667099,0.008336291555315256
age,gaming_hours,-0.008328312169760465,0.0016274006468622517,0.008328312169760465
screen_plus_social,social_near_threshold,0.008222734183073043,0.001360029286018498,0.008222734183073043
screen_abs_dist_to_8,social_near_threshold,-0.008221693569794297,0.00800534001120218,0.008221693569794297
screen_over_social,screen_mid_band,-0.008114048838615417,0.0031183268933150233,0.008114048838615417
social_le_4,screen_abs_dist_to_8,-0.008051284728571773,0.006341321801132244,0.008051284728571773
notifications_per_day,screen_le_6,0.007911172928288579,0.0059826255751858235,0.007911172928288579
screen_abs_dist_to_6,screen_over_social,0.007910039648413658,0.0031721471201369474,0.007910039648413658
sleep_hours,screen_near_threshold,-0.0077232450246810915,0.001471702054125498,0.0077232450246810915
daily_screen_time_hours,screen_minus_social,-0.007695364113897085,0.008948977136277306,0.007695364113897085
app_opens_per_day,social_over_screen,-0.0076146569103002545,0.0027747601294332365,0.0076146569103002545
sleep_hours,screen_dist_to_8,0.007491979002952576,0.002099411736130676,0.007491979002952576
gaming_hours,sleep_hours,0.007442885916680098,0.0033846286320285746,0.007442885916680098
social_gt_4,screen_abs_dist_to_8,0.007349248230457306,0.0064015588824473755,0.007349248230457306
screen_x_social,screen_over_social,-0.007285083364695311,0.0020597047186507737,0.007285083364695311
social_media_hours,sleep_hours,-0.007269656844437122,0.0008405074322362668,0.007269656844437122
screen_abs_dist_to_8,min_abs_threshold_distance,0.007209737738594413,0.005529987863789036,0.007209737738594413
notifications_per_day,social_le_4,-0.007144306972622872,0.0026750477590524176,0.007144306972622872
screen_gt_8,screen_near_threshold,0.00702437567524612,0.004005670326554852,0.00702437567524612
sleep_hours,screen_gt_8,-0.006993740797042847,0.0020706383753380667,0.006993740797042847
app_opens_per_day,social_near_threshold,-0.006980338273569942,0.0032749916107924124,0.006980338273569942
app_opens_per_day,social_abs_dist_to_4,-0.006906480388715863,0.005499768436800629,0.006906480388715863
screen_over_social,social_near_threshold,-0.006872065924108028,0.0030992241027482706,0.006872065924108028
app_opens_per_day,screen_dist_to_8,0.0067642512265592815,0.0031882903971469983,0.0067642512265592815
work_study_hours,screen_over_social,0.006703910697251558,0.004231575043575988,0.006703910697251558
notifications_per_day,social_gt_4,0.006609401246532798,0.0028105322798470055,0.006609401246532798
social_le_4,social_near_threshold,0.0065066040027886626,0.0027257344566827125,0.0065066040027886626
notifications_per_day,screen_gt_8,-0.006445249915122986,0.0018827817395247438,0.006445249915122986
age,min_abs_threshold_distance,0.006351190712302923,0.002404890001235201,0.006351190712302923
notifications_per_day,screen_mid_band,-0.006168001983314753,0.003966149875548313,0.006168001983314753
app_opens_per_day,screen_abs_dist_to_6,-0.0060843673534691336,0.0061599067994845495,0.0060843673534691336
age,social_le_4,0.006011765147559345,0.0035668105424385517,0.006011765147559345
sleep_hours,screen_dist_to_6,0.005827416758984327,0.0020720042370217574,0.005827416758984327
sleep_hours,screen_le_6,-0.005656945635564625,0.004766669317227145,0.005656945635564625
daily_screen_time_hours,app_opens_per_day,0.0054511682130396364,0.0011950633904115608,0.0054511682130396364
age,social_media_hours,0.005091920279664919,0.003084618692194858,0.005091920279664919
age,app_opens_per_day,-0.005090196407400072,0.0029624999401699453,0.005090196407400072
gaming_hours,social_dist_to_4,0.005070231528952718,0.009517542853728895,0.005070231528952718
age,social_over_screen,-0.00505546540953219,0.0023253973429348826,0.00505546540953219
screen_over_social,screen_near_threshold,0.004913614387623966,0.00251461810233124,0.004913614387623966
app_opens_per_day,region_code,0.00461548832245171,0.0026340471925238086,0.00461548832245171
age,social_gt_4,-0.0045860600715968754,0.003572134664550442,0.0045860600715968754
notifications_per_day,screen_plus_social,0.004571965127252042,0.002135729467806507,0.004571965127252042
notifications_per_day,screen_abs_dist_to_6,-0.004561429517343641,0.003375887872651452,0.004561429517343641
age,screen_abs_dist_to_8,-0.004378696862841025,0.00460479214084949,0.004378696862841025
age,screen_mid_band,0.00431929430924356,0.003176726809765225,0.00431929430924356
age,clear_positive_zone,0.004197461809962988,0.0012666676300388767,0.004197461809962988
app_opens_per_day,screen_mid_band,-0.0041460852924501525,0.0027641651935771615,0.0041460852924501525
clear_negative_zone,social_near_threshold,-0.00412698338041082,0.0063627471461428125,0.00412698338041082
work_study_hours,screen_near_threshold,0.004086463479325175,0.0067299906519114544,0.004086463479325175
app_opens_per_day,screen_plus_social,0.003977221873356029,0.003021708573421237,0.003977221873356029
sleep_hours,social_le_4,0.003910919156624004,0.0030200933742008476,0.003910919156624004
notifications_per_day,screen_x_social,-0.0039022604993078857,0.0037088924507092482,0.0039022604993078857
gaming_hours,screen_near_threshold,0.0037377241998910902,0.004897892644287529,0.0037377241998910902
work_study_hours,min_abs_threshold_distance,0.003661919169826433,0.00818646351899615,0.003661919169826433
age,ambiguous_zone,-0.003591668605804443,0.0011712095250373169,0.003591668605804443
screen_plus_social,screen_over_social,-0.0035908606369048357,0.003438898285350831,0.0035908606369048357
app_opens_per_day,social_le_4,-0.003513033897615969,0.0028191700931157423,0.003513033897615969
gaming_hours,screen_plus_social,-0.003461047413293272,0.006031181630591199,0.003461047413293272
notifications_per_day,weekend_screen_time,-0.00342146921902895,0.004003677664604247,0.00342146921902895
age,screen_plus_social,-0.003409712156280875,0.0022030435160236422,0.003409712156280875
app_opens_per_day,clear_negative_zone,-0.003387979371473193,0.0018391935237414335,0.003387979371473193
notifications_per_day,screen_abs_dist_to_8,0.003381267940858379,0.004661097969941384,0.003381267940858379
sleep_hours,social_over_screen,0.0033719006925821303,0.002998700107617056,0.0033719006925821303
sleep_hours,social_gt_4,-0.00335685252211988,0.002978521747409599,0.00335685252211988
gaming_hours,min_abs_threshold_distance,0.0033542940393090246,0.006409669641617662,0.0033542940393090246
gaming_hours,screen_dist_to_8,0.0032635749346809463,0.00567725344298675,0.0032635749346809463
age,social_abs_dist_to_4,-0.003195168188540265,0.002751664297788829,0.003195168188540265
notifications_per_day,region_code,-0.003182642045430839,0.0015468093194704797,0.003182642045430839
sleep_hours,screen_mid_band,-0.0031650150776840746,0.0030517832690385113,0.0031650150776840746
app_opens_per_day,social_gt_4,0.0031143643893301485,0.0026324393802726505,0.0031143643893301485
screen_gt_8,screen_over_social,-0.0030784350354224445,0.004558012399459238,0.0030784350354224445
clear_positive_zone,screen_near_threshold,-0.003069584956392646,0.0013213165784423525,0.003069584956392646
age,weekend_screen_time,-0.0029510941822081804,0.0074887302801432305,0.0029510941822081804
age,social_dist_to_4,0.002933311992092058,0.0031543460910073975,0.002933311992092058
daily_screen_time_hours,sleep_hours,0.0028965271543711425,0.0013848550034614476,0.0028965271543711425
sleep_hours,notifications_per_day,-0.002884706133045256,0.00265084156173528,0.002884706133045256
app_opens_per_day,ambiguous_zone,0.002851165272295475,0.0021890853820614137,0.002851165272295475
sleep_hours,min_abs_threshold_distance,-0.0028479301501647568,0.0021961791091676523,0.0028479301501647568
social_abs_dist_to_4,social_near_threshold,0.0028425294905900953,0.004290482311392562,0.0028425294905900953
gaming_hours,social_gt_4,0.002819350454956293,0.004536473139208553,0.002819350454956293
screen_near_threshold,region_code,-0.0028084162157028915,0.0018260194663103106,0.0028084162157028915
work_study_hours,notifications_per_day,0.002763691544532776,0.004407618843864969,0.002763691544532776
notifications_per_day,screen_over_social,0.0027200708573218435,0.0025801925224155204,0.0027200708573218435
sleep_hours,screen_abs_dist_to_8,0.0025745410472154616,0.0017849646017065552,0.0025745410472154616
sleep_hours,social_abs_dist_to_4,-0.0025683136656880377,0.001882072324486209,0.0025683136656880377
notifications_per_day,screen_dist_to_8,0.002559174265479669,0.0028533715705195443,0.002559174265479669
work_study_hours,app_opens_per_day,-0.0024725411320105197,0.004725229947587671,0.0024725411320105197
app_opens_per_day,screen_near_threshold,-0.0024642743985168634,0.003261542403182422,0.0024642743985168634
screen_dist_to_8,min_abs_threshold_distance,-0.0024473072960972788,0.0034695821190194355,0.0024473072960972788
screen_le_6,screen_x_social,-0.0023485229350626467,0.01614198867441227,0.0023485229350626467
sleep_hours,social_near_threshold,0.002288089320063591,0.0016361788830861854,0.002288089320063591
daily_screen_time_hours,screen_near_threshold,0.002241849433630705,0.003997064028365909,0.002241849433630705
sleep_hours,screen_over_social,-0.002233845298178494,0.001278616255227562,0.002233845298178494
app_opens_per_day,screen_over_social,-0.0022099282883573323,0.003711760740054323,0.0022099282883573323
ambiguous_zone,screen_plus_social,0.0021833735983818768,0.0038747636813183653,0.0021833735983818768
sleep_hours,clear_negative_zone,-0.00211714246252086,0.0018516235092602437,0.00211714246252086
age,screen_x_social,0.00191414849832654,0.0050047581240834395,0.00191414849832654
screen_dist_to_8,screen_plus_social,0.0018513754941523076,0.004037226183560685,0.0018513754941523076
age,screen_dist_to_8,0.0018423021421767772,0.0016297855424208633,0.0018423021421767772
social_media_hours,gaming_hours,0.0017279413877986372,0.012136989516638183,0.0017279413877986372
social_dist_to_4,screen_plus_social,-0.001703147031366825,0.0071498127437362915,0.001703147031366825
age,screen_near_threshold,0.0016752846742747352,0.0009564850035460845,0.0016752846742747352
clear_negative_zone,screen_near_threshold,0.00165764916309854,0.0020113327734993924,0.00165764916309854
age,screen_abs_dist_to_6,0.0014328861143440008,0.0025815172708821715,0.0014328861143440008
age,screen_gt_8,0.0013655631206347606,0.0013591000322204698,0.0013655631206347606
weekend_screen_time,social_abs_dist_to_4,-0.001301517360843718,0.008399039481355187,0.001301517360843718
app_opens_per_day,screen_gt_8,-0.0012938819476403297,0.0011576854414261759,0.0012938819476403297
age,screen_over_social,-0.0012668414805375506,0.0017883569119767186,0.0012668414805375506
sleep_hours,ambiguous_zone,0.001255793560994789,0.0010203691449858323,0.001255793560994789
age,sleep_hours,-0.001172749768011272,0.0013988873081832638,0.001172749768011272
notifications_per_day,screen_dist_to_6,0.0011531096883118153,0.0027928671040907053,0.0011531096883118153
ambiguous_zone,screen_near_threshold,-0.0009946710313670337,0.0015383010218408006,0.0009946710313670337
sleep_hours,clear_positive_zone,0.0009534605080261827,0.0015163591721944084,0.0009534605080261827
age,region_code,0.0009204247675370425,0.0007198998641105272,0.0009204247675370425
age,social_near_threshold,-0.0008751258486881852,0.0024393687579351664,0.0008751258486881852
age,work_study_hours,0.0008746162988245487,0.0033882599399975492,0.0008746162988245487
sleep_hours,screen_plus_social,0.0008624645881354809,0.0019328657325688326,0.0008624645881354809
app_opens_per_day,min_abs_threshold_distance,-0.0008349488722160459,0.0029545352000378846,0.0008349488722160459
notifications_per_day,clear_positive_zone,0.0008316314895637333,0.0036958799658339363,0.0008316314895637333
age,notifications_per_day,0.0008060960622970015,0.001931272158207003,0.0008060960622970015
social_media_hours,app_opens_per_day,0.0007773966586682946,0.0013960484979206292,0.0007773966586682946
screen_dist_to_8,screen_near_threshold,0.0007629189756698906,0.0032235356590881053,0.0007629189756698906
app_opens_per_day,social_dist_to_4,0.0007406620250549167,0.002195470327040418,0.0007406620250549167
daily_screen_time_hours,notifications_per_day,-0.0005825652391649782,0.0009341542152751446,0.0005825652391649782
age,screen_le_6,0.0005761228560004384,0.004126688525465647,0.0005761228560004384
age,screen_dist_to_6,0.0004254091014445294,0.001690881647908973,0.0004254091014445294
age,daily_screen_time_hours,-0.00035424495581537485,0.001162912125587206,0.00035424495581537485
notifications_per_day,clear_negative_zone,0.00031238761730492117,0.002103923467094119,0.00031238761730492117
work_study_hours,social_dist_to_4,-0.00023104953579604625,0.011865066303372395,0.00023104953579604625
work_study_hours,sleep_hours,-0.00022499724291265012,0.003948487587176288,0.00022499724291265012
sleep_hours,region_code,-0.00022187764989212155,0.0014160273112564005,0.00022187764989212155
app_opens_per_day,clear_positive_zone,-0.00019341659499332308,0.0029628351339943074,0.00019341659499332308
sleep_hours,screen_minus_social,0.00017129263142123818,0.001776251248624373,0.00017129263142123818
screen_dist_to_6,screen_near_threshold,0.0001306134043261409,0.0033992347248653527,0.0001306134043261409
gaming_hours,notifications_per_day,-0.00012687749695032834,0.003969334421691519,0.00012687749695032834
notifications_per_day,ambiguous_zone,2.852580219041556e-05,0.0013407790028418026,2.852580219041556e-05
age,clear_negative_zone,2.1586329967249186e-05,0.001376190299027926,2.1586329967249186e-05
