lower_screen,upper_screen,social_threshold,valid_rows,positive_count,positive_coverage,positive_purity,negative_count,negative_coverage,negative_purity,ambiguous_count,ambiguous_coverage,ambiguous_target_rate,contradictory_false_positives,contradictory_false_negatives,contradictory_count,assigned_coverage,contradiction_rate,rule_score
5.25,8.0,4.0,502260,245424,0.488639350137379,0.975898852597953,109755,0.21852227929757495,0.7060543938772721,147081,0.29283837056504597,0.5741938115732148,5915,32262,38177,0.707161629434954,0.10748664757770025,0.6311511965914068
5.25,8.0,4.25,502260,243302,0.4844144467009119,0.9762147454603743,109761,0.2185342253016366,0.7060249086651907,149197,0.29705132799745154,0.5793816229548852,5787,32267,38054,0.7029486720025485,0.10778246375292795,0.627183132242265
5.25,8.0,4.5,502260,241968,0.48175845179787363,0.976302651590293,109763,0.21853820730299048,0.7060211546696064,150529,0.2997033408991359,0.58275813962758,5734,32268,38002,0.7002966591008641,0.10804279406705693,0.6246346513757814
5.25,8.0,4.75,502260,241163,0.48015569625293675,0.9762525760585165,109763,0.21853820730299048,0.7060211546696064,151334,0.3013060964440728,0.5849313439147845,5727,32268,37995,0.6986939035559272,0.108270689547084,0.6230458328355832
5.25,8.0,5.0,502260,240584,0.47900290686098834,0.9762203637814652,109763,0.21853820730299048,0.7060211546696064,151913,0.3024588858360212,0.5864738369988085,5721,32268,37989,0.6975411141639788,0.10843249692447773,0.6219049894476965
5.25,8.25,3.0,502260,262970,0.5235734480149723,0.9736129596531924,108793,0.21660693664635847,0.7101743678361659,130497,0.2598196153386692,0.5261576894487996,6939,31531,38470,0.7401803846613307,0.1034799052084258,0.6635865886194401
5.25,8.25,3.25,502260,251720,0.5011746903993948,0.9789726680438583,109354,0.21772388802612194,0.7078661960239223,141186,0.2811014215744833,0.5514073633363081,5293,31946,37239,0.7188985784255166,0.10313398361554695,0.6447557042169395
5.25,8.25,3.5,502260,243349,0.48450802373272805,0.9817587086858791,109618,0.21824951220483416,0.7066996296228721,149293,0.29724246406243776,0.5704420167054048,4439,32151,36590,0.7027575359375622,0.10366408191134015,0.6299068211683192
5.25,8.25,3.75,502260,237408,0.47267948871102616,0.9835473109583501,109732,0.21847648628200533,0.7061659315423031,155120,0.3088440250069685,0.5832839092315627,3906,32243,36149,0.6911559749930315,0.10413377887883851,0.6191832915223191
5.25,8.25,4.0,502260,233340,0.4645800979572333,0.9842161652524214,109755,0.21852227929757495,0.7060543938772721,159165,0.31689762274519173,0.5924983507680709,3683,32262,35945,0.6831023772548083,0.10476690129555954,0.6115358579221917
5.25,8.25,4.25,502260,230662,0.4592481981443874,0.9847005575257303,109761,0.2185342253016366,0.7060249086651907,161837,0.32221757655397604,0.5982809864246125,3529,32267,35796,0.677782423446024,0.10515153206451973,0.6065125632142715
5.25,8.25,4.5,502260,228935,0.4558097399753116,0.9848646995872191,109763,0.21853820730299048,0.7060211546696064,163562,0.32565205272169795,0.6021325246695443,3465,32268,35733,0.674347947278302,0.10550106584627013,0.6032035200891969
5.25,8.25,4.75,502260,227871,0.4536913152550472,0.984824747335115,109763,0.21853820730299048,0.7060211546696064,164626,0.3277704774419623,0.6046614751011383,3458,32268,35726,0.6722295225580377,0.10581280321294656,0.601099032373671
5.25,8.25,5.0,502260,227071,0.452098514713495,0.984806514262059,109763,0.21853820730299048,0.7060211546696064,165426,0.3293632779835145,0.6065249718907548,3450,32268,35718,0.6706367220164855,0.10604036409626107,0.5995221598375344
5.25,8.5,3.0,502260,256320,0.5103332935133198,0.9766775905118602,108793,0.21660693664635847,0.7101743678361659,137147,0.27305976984032176,0.5421263316003996,5978,31531,37509,0.7269402301596782,0.10273257868112064,0.6522597857683272
5.25,8.5,3.25,502260,243763,0.48533229801298133,0.9825527253931072,109354,0.21772388802612194,0.7078661960239223,149143,0.29694381396089675,0.5683672716788586,4253,31946,36199,0.7030561860391032,0.10251276489095683,0.6309839525345439
5.25,8.5,3.5,502260,234034,0.4659618524270298,0.9856559303349086,109618,0.21824951220483416,0.7066996296228721,158608,0.315788635368136,0.5888479774034097,3357,32151,35508,0.6842113646318639,0.1033254571485107,0.6135149125950703
5.25,8.5,3.75,502260,226971,0.45189941464580097,0.9876680280740712,109732,0.21847648628200533,0.7061659315423031,165557,0.3296240990721937,0.6028678944411895,2799,32243,35042,0.6703759009278063,0.10407391677531831,0.6006072552064667
5.25,8.5,4.0,502260,221967,0.4419364472583921,0.9884757644154312,109755,0.21852227929757495,0.7060543938772721,170538,0.33954127344403295,0.6130774372867044,2558,32262,34820,0.660458726555967,0.10496741247188911,0.5911320829849083
5.25,8.5,4.25,502260,218693,0.43541791104208977,0.9890531475630221,109761,0.2185342253016366,0.7060249086651907,173806,0.34604786365627366,0.6194147497784886,2394,32267,34661,0.6539521363437264,0.10552771468759704,0.5849420618803011
5.25,8.5,4.5,502260,216498,0.43104766455620597,0.9892793466914244,109763,0.21853820730299048,0.7060211546696064,175999,0.3504141281408036,0.6237478622037625,2321,32268,34589,0.6495858718591965,0.10601634887406094,0.5807191494445108
5.25,8.5,4.75,502260,215073,0.42821048859156613,0.9892455119889526,109763,0.21853820730299048,0.7060211546696064,177424,0.3532513041054434,0.6267246821174136,2313,32268,34581,0.6467486958945566,0.10645679666046867,0.5778979014852865
5.25,8.5,5.0,502260,213994,0.4260621988611476,0.989233342990925,109763,0.21853820730299048,0.7060211546696064,178503,0.3553995938358619,0.628930606208299,2304,32268,34572,0.644600406164138,0.10678379154736423,0.5757675307609604
5.25,8.75,3.0,502260,248326,0.4944172341018596,0.9791483775359809,108793,0.21660693664635847,0.7101743678361659,145141,0.28897582925178195,0.5618329762093413,5178,31531,36709,0.7110241707482181,0.10279206651004287,0.6379365268984192
5.25,8.75,3.25,502260,234245,0.4663819535698642,0.9854425921577835,109354,0.21772388802612194,0.7078661960239223,158661,0.31589415840401386,0.5889475044276792,3410,31946,35356,0.6841058415959862,0.10289901891449044,0.6137120216620874
5.25,8.75,3.5,502260,222953,0.44389957392585516,0.9888810646190004,109618,0.21824951220483416,0.7066996296228721,169689,0.3378509138693107,0.6105227799091278,2479,32151,34630,0.6621490861306892,0.10412814105860102,0.5932007326882491
5.25,8.75,3.75,502260,214410,0.42689045514275475,0.9911524649036892,109732,0.21847648628200533,0.7061659315423031,178118,0.3546330585752399,0.6258098563873388,1897,32243,34140,0.64536694142476,0.10532420975992003,0.5773941783140206
5.25,8.75,4.0,502260,208192,0.4145104129335404,0.9921082462342453,109755,0.21852227929757495,0.7060543938772721,184313,0.36696730776888464,0.6370304861838286,1643,32262,33905,0.6330326922311154,0.10663726973363485,0.5655278142794569
5.25,8.75,4.25,502260,204070,0.40630350814319277,0.9927965894055961,109761,0.2185342253016366,0.7060249086651907,188429,0.37516226655517065,0.644046298605841,1470,32267,33737,0.6248377334448294,0.10750053372675102,0.5576673436068968
5.25,8.75,4.5,502260,201231,0.40065105722135946,0.9930676685003802,109763,0.21853820730299048,0.7060211546696064,191266,0.3808107354756501,0.6489391737161858,1395,32268,33663,0.61918926452435,0.10824324585040226,0.552166208736511
5.25,8.75,4.75,502260,199249,0.3967048938796639,0.9930388609227649,109763,0.21853820730299048,0.7060211546696064,193248,0.3847568988173456,0.6524983440967047,1387,32268,33655,0.6152431011826544,0.10891162802739052,0.5482359734002309
5.25,8.75,5.0,502260,197723,0.3936666268466531,0.9930357115762961,109763,0.21853820730299048,0.7060211546696064,194774,0.3877951658503564,0.6551695811555958,1377,32268,33645,0.6122048341496437,0.10941961585242906,0.5452176163739895
5.25,9.0,3.0,502260,243214,0.48423923864134116,0.9802766288124861,108793,0.21660693664635847,0.7101743678361659,150253,0.2991538247123004,0.5742048411678968,4797,31531,36328,0.7008461752876995,0.10320249313223885,0.628517102695815
5.25,9.0,3.25,502260,228249,0.4544439135109306,0.9868827464742452,109354,0.21772388802612194,0.7078661960239223,164657,0.3278321984629475,0.6013895552572924,2994,31946,34940,0.6721678015370525,0.1034943409863064,0.6026022378847609
5.25,9.0,3.5,502260,216004,0.43006411022179747,0.9905325827299495,109618,0.21824951220483416,0.7066996296228721,176638,0.35168637757336835,0.6233879459685912,2045,32151,34196,0.6483136224266316,0.10501747424928291,0.5802293632779836
5.25,9.0,3.75,502260,206627,0.41139449687412893,0.9929825240651028,109732,0.21847648628200533,0.7061659315423031,185901,0.37012901684386573,0.6390713336668442,1450,32243,33693,0.6298709831561343,0.10650242288033532,0.5627881973479871
5.25,9.0,4.0,502260,199668,0.39753912316330187,0.9940501232045195,109755,0.21852227929757495,0.7060543938772721,192837,0.3839385975391232,0.6507153710128243,1188,32262,33450,0.6160614024608768,0.10810443955362077,0.5494624298172262
5.25,9.0,4.25,502260,194928,0.3881017799546052,0.9948237297874087,109761,0.2185342253016366,0.7060249086651907,197571,0.3933639947437582,0.6581836403115842,1009,32267,33276,0.6066360052562418,0.10921300079753453,0.5403834667303787
5.25,9.0,4.5,502260,191635,0.381545414725441,0.9951470242909698,109763,0.21853820730299048,0.7060211546696064,200862,0.39991637797156854,0.6633957642560564,930,32268,33198,0.6000836220284315,0.11014671630203253,0.5339863815553698
5.25,9.0,4.75,502260,189304,0.37690439214749333,0.9951348096183916,109763,0.21853820730299048,0.7060211546696064,203193,0.40455740054951617,0.667212945327841,921,32268,33189,0.5954425994504838,0.11097513266258062,0.5293632779835146
5.25,9.0,5.0,502260,187416,0.37314538286943016,0.9951391556750757,109763,0.21853820730299048,0.7060211546696064,205081,0.40831640982757933,0.6702278611865555,911,32268,33179,0.5916835901724207,0.11164651607280461,0.5256241787122207
5.5,7.0,3.0,502260,305627,0.6085035638912117,0.9341975676232793,125706,0.25028073109544857,0.7007223203347493,70927,0.14121570501333972,0.4664937188940742,20111,37621,57732,0.8587842949866603,0.13384554393009576,0.7438398439055469
5.5,7.0,3.25,502260,300116,0.5975311591605941,0.9366078449666129,126696,0.2522518217656194,0.697220117446486,75448,0.15021701907378648,0.4873820379599194,19025,38361,57386,0.8497829809262135,0.1344526395696466,0.7355274160793213
5.5,7.0,3.5,502260,296551,0.5904332417473022,0.9375689173194492,127232,0.25331899812845937,0.6951946051307847,78477,0.15624776012423844,0.5021343833225022,18514,38781,57295,0.8437522398757615,0.1351989107632916,0.7296778560904711
5.5,7.0,3.75,502260,294302,0.5859554812248636,0.9380772132027645,127488,0.2538286943017561,0.6941594503012049,80470,0.1602158244733803,0.5114328321113458,18224,38991,57215,0.8397841755266197,0.13564807131510942,0.7258690717954844
5.5,7.0,4.0,502260,292985,0.5833333333333334,0.9382323327132789,127569,0.25398996535658824,0.6938205990483581,81706,0.16267670131007844,0.5174283406359386,18097,39059,57156,0.8373232986899215,0.13590644721010858,0.7235256639987259
5.5,7.0,4.25,502260,292174,0.5817186317843348,0.9382936195554704,127619,0.2540895153904352,0.693603617016275,82467,0.16419185282522997,0.5211417900493531,18029,39102,57131,0.83580814717477,0.13609326501394736,0.7220602875004978
5.5,7.0,4.5,502260,291743,0.5808605104925736,0.9382915785468717,127627,0.2541054433958507,0.6935679754283968,82890,0.16503404611157568,0.5232838701894077,18003,39109,57112,0.8349659538884243,0.1361852302262918,0.7212559232270139
5.5,7.0,4.75,502260,291527,0.5804304543463544,0.9382527175870503,127628,0.2541074343965277,0.6935625411351741,83105,0.16546211125711782,0.524493111124481,18001,39110,57111,0.8345378887428822,0.13625269888227506,0.7208298490821486
5.5,7.0,5.0,502260,291407,0.5801915342651216,0.9382307219799113,127628,0.2541074343965277,0.6935625411351741,83225,0.16570103133835065,0.5251667167317513,18000,39110,57110,0.8342989686616493,0.1362893314400945,0.7205929200015928
5.5,7.25,3.0,502260,294700,0.5867478994942859,0.9458534102477095,125706,0.25028073109544857,0.7007223203347493,81854,0.1629713694102656,0.48696459549930365,15957,37621,53578,0.8370286305897344,0.12744347131106598,0.7303547963206307
5.5,7.25,3.25,502260,288126,0.5736590610440807,0.948744646439405,126696,0.2522518217656194,0.697220117446486,87438,0.17408911719029985,0.5089892266520277,14768,38361,53129,0.8259108828097002,0.12807662081567517,0.7201310078445426
5.5,7.25,3.5,502260,283683,0.5648130450364353,0.9500428294963039,127232,0.25331899812845937,0.6951946051307847,91345,0.18186795683510532,0.5247358914007335,14172,38781,52953,0.8181320431648946,0.1288660671915116,0.7127025843188787
5.5,7.25,3.75,502260,280847,0.5591665671166328,0.9507525449800069,127488,0.2538286943017561,0.6941594503012049,93925,0.18700473858161112,0.5346499866915092,13831,38991,52822,0.8129952614183888,0.12935947200215508,0.7078266236610521
5.5,7.25,4.0,502260,279098,0.5556843069326644,0.9509957076009143,127569,0.25398996535658824,0.6938205990483581,95593,0.19032572771074743,0.5412948646867448,13677,39059,52736,0.8096742722892526,0.1296785822306703,0.7046768605901326
5.5,7.25,4.25,502260,278029,0.5535559272090153,0.9511022231493838,127619,0.2540895153904352,0.693603617016275,96612,0.19235455740054952,0.5453566844698381,13595,39102,52697,0.8076454425994505,0.12990819626868616,0.7027256799267312
5.5,7.25,4.5,502260,277413,0.5523294707920201,0.9511198105351948,127627,0.2541054433958507,0.6935679754283968,97220,0.19356508581212917,0.5478502365768361,13560,39109,52669,0.8064349141878708,0.13003407070906578,0.7015708995341059
5.5,7.25,4.75,502260,277080,0.551666467566599,0.9510718925941967,127628,0.2541074343965277,0.6935625411351741,97552,0.19422609803687332,0.5493582909627686,13557,39110,52667,0.8057739019631267,0.13013580161499155,0.7009138693107156
5.5,7.25,5.0,502260,276882,0.5512722494325648,0.9510477387479143,127628,0.2541074343965277,0.6935625411351741,97750,0.1946203161709075,0.5502404092071611,13554,39110,52664,0.8053796838290925,0.13019208425008033,0.7005256241787122
5.5,7.5,3.0,502260,286958,0.5713335722534145,0.9541744784951108,125706,0.25028073109544857,0.7007223203347493,89596,0.17838569665113685,0.49996651636233763,13150,37621,50771,0.8216143033488631,0.12303229746234225,0.7205292079799306
5.5,7.5,3.25,502260,279529,0.5565424282244256,0.9575929509997174,126696,0.2522518217656194,0.697220117446486,96035,0.19120575000995502,0.5226011350028635,11854,38361,50215,0.808794249990045,0.12361376084682134,0.7088161509974913
5.5,7.5,3.5,502260,274413,0.5463564687611994,0.959174674669203,127232,0.25331899812845937,0.6951946051307847,100615,0.20032453311034126,0.5390150573970084,11203,38781,49984,0.7996754668896587,0.12444820674974169,0.7001572890534783
5.5,7.5,3.75,502260,271089,0.5397383825110501,0.9600647757747456,127488,0.2538286943017561,0.6941594503012049,103683,0.2064329231871939,0.5494632678452591,10826,38991,49817,0.7935670768128061,0.12498714175679981,0.6943813960896748
5.5,7.5,4.0,502260,268964,0.535507506072552,0.9603775970018292,127569,0.25398996535658824,0.6938205990483581,105727,0.21050252857085971,0.5566979106566913,10657,39059,49716,0.7894974714291403,0.12537670256952133,0.6905128817743799
5.5,7.5,4.25,502260,267651,0.5328933221837295,0.9605493721301247,127619,0.2540895153904352,0.693603617016275,106990,0.21301716242583524,0.56108047481073,10559,39102,49661,0.7869828375741648,0.12563817137652744,0.688107752956636
5.5,7.5,4.5,502260,266877,0.5313522876597778,0.96058109166395,127627,0.2541054433958507,0.6935679754283968,107756,0.21454226894437145,0.5638479527822117,10520,39109,49629,0.7854577310556285,0.12580100581996634,0.6866463584597617
5.5,7.5,4.75,502260,266434,0.5304702743598932,0.9605305629161444,127628,0.2541074343965277,0.6935625411351741,108198,0.21542229124357903,0.5655927096619161,10516,39110,49626,0.784577708756421,0.12593449761712625,0.6857723091625851
5.5,7.5,5.0,502260,266160,0.5299247401744117,0.9605012022843402,127628,0.2541074343965277,0.6935625411351741,108472,0.21596782542906065,0.5666623644811565,10513,39110,49623,0.7840321745709393,0.1260145052667933,0.6852327479791344
5.5,7.75,3.0,502260,279215,0.5559172540118663,0.9609977973962717,125706,0.25028073109544857,0.7007223203347493,97339,0.19380201489268506,0.516524722875723,10890,37621,48511,0.8061979851073149,0.11980361601398791,0.7096125512682674
5.5,7.75,3.25,502260,270658,0.5388802612192888,0.96493730094806,126696,0.2522518217656194,0.697220117446486,104906,0.20886791701509178,0.5404362000266906,9490,38361,47851,0.7911320829849082,0.12042410545760204,0.6958607095926412
5.5,7.75,3.5,502260,264618,0.5268546171305698,0.9668578857069436,127232,0.25331899812845937,0.6951946051307847,110410,0.2198263847409708,0.5578751924644507,8770,38781,47551,0.7801736152590292,0.12135000637999234,0.6854995420698443
5.5,7.75,3.75,502260,260586,0.5188269024011468,0.9679990482988342,127488,0.2538286943017561,0.6941594503012049,114186,0.22734440329709713,0.5691240607429983,8339,38991,47330,0.7726555967029028,0.12196127542685158,0.6784215346633218
5.5,7.75,4.0,502260,257956,0.513590570620794,0.9683938346074524,127569,0.25398996535658824,0.6938205990483581,116735,0.23241946402261776,0.5770505846575578,8153,39059,47212,0.7675805359773822,0.12246157836716166,0.6735814120176802
5.5,7.75,4.25,502260,256301,0.5102954645004579,0.9686267318504415,127619,0.2540895153904352,0.693603617016275,118340,0.23561502010910684,0.5818996112895048,8041,39102,47143,0.7643849798908932,0.12279381121066889,0.6705232349778999
5.5,7.75,4.5,502260,255306,0.5083144188269024,0.9686807203904334,127627,0.2541054433958507,0.6935679754283968,119327,0.23758013777724685,0.5849891474687204,7996,39109,47105,0.7624198622227532,0.12301107504445948,0.6686337753354836
5.5,7.75,4.75,502260,254724,0.5071556564329232,0.9686366420125312,127628,0.2541074343965277,0.6935625411351741,119908,0.23873690917054913,0.5869416552690396,7989,39110,47099,0.7612630908294509,0.12318230321797716,0.667488949946243
5.5,7.75,5.0,502260,254328,0.5063672201648548,0.9685996036614136,127628,0.2541074343965277,0.6935625411351741,120304,0.23952534543861745,0.5882763665381034,7986,39110,47096,0.7604746545613825,0.12330216045827268,0.6667064866802055
5.5,8.0,3.0,502260,270849,0.5392605423485844,0.9671772832833054,125706,0.25028073109544857,0.7007223203347493,105705,0.21045872655596704,0.5358686911688189,8890,37621,46511,0.789541273444033,0.11728763979775819,0.696937840958866
5.5,8.0,3.25,502260,260877,0.5194062835981365,0.9717491384828866,126696,0.2522518217656194,0.697220117446486,114687,0.22834189463624419,0.5611446807397525,7370,38361,45731,0.7716581053637558,0.11799325546413192,0.6806076534066021
5.5,8.0,3.5,502260,253689,0.50509497073229,0.9740154283394235,127232,0.25331899812845937,0.6951946051307847,121339,0.2415860311392506,0.579747649148254,6592,38781,45373,0.7584139688607494,0.11911393701056125,0.6680762951459404
5.5,8.0,3.75,502260,248728,0.4952176163739896,0.9753948087871088,127488,0.2538286943017561,0.6941594503012049,126044,0.2509536893242544,0.5920551553425788,6120,38991,45111,0.7490463106757457,0.11990718098113849,0.6592302791382949
5.5,8.0,4.0,502260,245424,0.488639350137379,0.975898852597953,127569,0.25398996535658824,0.6938205990483581,129267,0.25737068450603273,0.6007411017506401,5915,39059,44974,0.7426293154939673,0.12057598936173065,0.6530860510492573
5.5,8.0,4.25,502260,243302,0.4844144467009119,0.9762147454603743,127619,0.2540895153904352,0.693603617016275,131339,0.2614960379086529,0.6061185177289304,5787,39102,44889,0.7385039620913472,0.12102037900253693,0.6491299327041771
5.5,8.0,4.5,502260,241968,0.48175845179787363,0.976302651590293,127627,0.2541054433958507,0.6935679754283968,132665,0.26413610480627564,0.6096634379828892,5734,39109,44843,0.7358638951937244,0.12133010457392551,0.6465814518376936
5.5,8.0,4.75,502260,241163,0.48015569625293675,0.9762525760585165,127628,0.2541074343965277,0.6935625411351741,133469,0.2657368693505356,0.6119623283309232,5727,39110,44837,0.7342631306494645,0.12157834654316402,0.6449926332974953
5.5,8.0,5.0,502260,240584,0.47900290686098834,0.9762203637814652,127628,0.2541074343965277,0.6935625411351741,134048,0.266889658742484,0.6135936380997852,5721,39110,44831,0.7331103412575161,0.12175322911800811,0.6438517899096086
5.5,8.25,3.0,502260,262970,0.5235734480149723,0.9736129596531924,125706,0.25028073109544857,0.7007223203347493,113584,0.2261458208895791,0.5508874489364699,6939,37621,44560,0.7738541791104209,0.11464561742942708,0.6851351889459643
5.5,8.25,3.25,502260,251720,0.5011746903993948,0.9789726680438583,126696,0.2522518217656194,0.697220117446486,123844,0.24657348783498587,0.5768224540551016,5293,38361,43654,0.7534265121650141,0.1153598156526151,0.6665113686138653
5.5,8.25,3.5,502260,243349,0.48450802373272805,0.9817587086858791,127232,0.25331899812845937,0.6951946051307847,131679,0.2621729781388126,0.5963972994934652,4439,38781,43220,0.7378270218611874,0.11662767384188612,0.6517759726038307
5.5,8.25,3.75,502260,237408,0.47267948871102616,0.9835473109583501,127488,0.2538286943017561,0.6941594503012049,137364,0.27349181698721775,0.6095556332081186,3906,38991,42897,0.7265081830127822,0.11755952380952381,0.6411002269740771
5.5,8.25,4.0,502260,233340,0.4645800979572333,0.9842161652524214,127569,0.25398996535658824,0.6938205990483581,141351,0.2814299366861785,0.6190829919844925,3683,39059,42742,0.7185700633138216,0.11842874519615748,0.6334707123800423
5.5,8.25,4.25,502260,230662,0.4592481981443874,0.9847005575257303,127619,0.2540895153904352,0.693603617016275,143979,0.2866622864651774,0.6250147590968127,3529,39102,42631,0.7133377135348226,0.11898761028354839,0.6284593636761836
5.5,8.25,4.5,502260,228935,0.4558097399753116,0.9848646995872191,127627,0.2541054433958507,0.6935679754283968,145698,0.29008481662883767,0.6290065752446842,3465,39109,42574,0.7099151833711623,0.11940139442789753,0.625150320551109
5.5,8.25,4.75,502260,227871,0.4536913152550472,0.984824747335115,127628,0.2541074343965277,0.6935625411351741,146761,0.29220125034842515,0.6316460094984362,3458,39110,42568,0.7077987496515749,0.11974154638972262,0.6230458328355832
5.5,8.25,5.0,502260,227071,0.452098514713495,0.984806514262059,127628,0.2541074343965277,0.6935625411351741,147561,0.2937940508899773,0.6335888208944098,3450,39110,42560,0.7062059491100227,0.11998906114762094,0.6214689602994465
5.5,8.5,3.0,502260,256320,0.5103332935133198,0.9766775905118602,125706,0.25028073109544857,0.7007223203347493,120234,0.23938597539123163,0.5677345842274232,5978,37621,43599,0.7606140246087684,0.11412574013287054,0.6738083860948513
5.5,8.5,3.25,502260,243763,0.48533229801298133,0.9825527253931072,126696,0.2522518217656194,0.697220117446486,131801,0.2624158802213993,0.5944795563007867,4253,38361,42614,0.7375841197786007,0.11503027325560994,0.6527396169314698
5.5,8.5,3.5,502260,234034,0.4659618524270298,0.9856559303349086,127232,0.25331899812845937,0.6951946051307847,140994,0.2807191494445108,0.6153878888463339,3357,38781,42138,0.7192808505554892,0.11663981664479912,0.6353840640305818
5.5,8.5,3.75,502260,226971,0.45189941464580097,0.9876680280740712,127488,0.2538286943017561,0.6941594503012049,147801,0.29427189105244295,0.6296371472452825,2799,38991,41790,0.705728108947557,0.11789797973813615,0.6225241906582248
5.5,8.5,4.0,502260,221967,0.4419364472583921,0.9884757644154312,127569,0.25398996535658824,0.6938205990483581,152724,0.3040735873850197,0.6400827636782693,2558,39059,41617,0.6959264126149803,0.11906355854618694,0.6130669374427588
5.5,8.5,4.25,502260,218693,0.43541791104208977,0.9890531475630221,127619,0.2540895153904352,0.693603617016275,155948,0.310492573567475,0.6465167876471645,2394,39102,41496,0.6895074264325249,0.11982258772436416,0.6068888623422132
5.5,8.5,4.5,502260,216498,0.43104766455620597,0.9892793466914244,127627,0.2541054433958507,0.6935679754283968,158135,0.3148468920479433,0.6509501375407089,2321,39109,41430,0.6851531079520568,0.12039229930984381,0.6026659499064229
5.5,8.5,4.75,502260,215073,0.42821048859156613,0.9892455119889526,127628,0.2541074343965277,0.6935625411351741,159559,0.3176820770119062,0.6540151291998572,2313,39110,41423,0.6823179229880938,0.12087213051610587,0.5998447019471986
5.5,8.5,5.0,502260,213994,0.4260621988611476,0.989233342990925,127628,0.2541074343965277,0.6935625411351741,160638,0.3198303667423247,0.6562830712533771,2304,39110,41414,0.6801696332576753,0.12122755560239094,0.5977143312228727
5.5,8.75,3.0,502260,248326,0.4944172341018596,0.9791483775359809,125706,0.25028073109544857,0.7007223203347493,128228,0.2553020348026918,0.588444021586549,5178,37621,42799,0.7446979651973081,0.11442603841382555,0.6594851272249433
5.5,8.75,3.25,502260,234245,0.4663819535698642,0.9854425921577835,126696,0.2522518217656194,0.697220117446486,141319,0.2813662246645164,0.6158266050566449,3410,38361,41771,0.7186337753354836,0.11572805527773238,0.6354676860590132
5.5,8.75,3.5,502260,222953,0.44389957392585516,0.9888810646190004,127232,0.25331899812845937,0.6951946051307847,152075,0.3027814279456855,0.6376393227026138,2479,38781,41260,0.6972185720543145,0.11782343618373145,0.6150698841237606
5.5,8.75,3.75,502260,214410,0.42689045514275475,0.9911524649036892,127488,0.2538286943017561,0.6941594503012049,160362,0.3192808505554892,0.6530225365111435,1897,38991,40888,0.6807191494445108,0.11959122311332619,0.5993111137657787
5.5,8.75,4.0,502260,208192,0.4145104129335404,0.9921082462342453,127569,0.25398996535658824,0.6938205990483581,166499,0.3314996217098714,0.6643643505366399,1643,39059,40702,0.6685003782901286,0.1212231319301527,0.5874626687373073
5.5,8.75,4.25,502260,204070,0.40630350814319277,0.9927965894055961,127619,0.2540895153904352,0.693603617016275,170571,0.339606976466372,0.6714036969942135,1470,39102,40572,0.660393023533628,0.12231940160813291,0.579614144068809
5.5,8.75,4.5,502260,201231,0.40065105722135946,0.9930676685003802,127627,0.2541054433958507,0.6935679754283968,173402,0.3452434993827898,0.6763416800267587,1395,39109,40504,0.6547565006172102,0.12316562163608609,0.5741130091984231
5.5,8.75,4.75,502260,199249,0.3967048938796639,0.9930388609227649,127628,0.2541074343965277,0.6935625411351741,175383,0.3491876717238084,0.679951876749742,1387,39110,40497,0.6508123282761916,0.12389063776282822,0.5701827738621431
5.5,8.75,5.0,502260,197723,0.3936666268466531,0.9930357115762961,127628,0.2541074343965277,0.6935625411351741,176909,0.3522259387568192,0.6826560548078391,1377,39110,40487,0.6477740612431808,0.12444098834796881,0.5671644168359017
5.5,9.0,3.0,502260,243214,0.48423923864134116,0.9802766288124861,125706,0.25028073109544857,0.7007223203347493,133340,0.26548003026321026,0.6013649317534123,4797,37621,42418,0.7345199697367897,0.11497885720481406,0.6500657030223391
5.5,9.0,3.25,502260,228249,0.4544439135109306,0.9868827464742452,126696,0.2522518217656194,0.697220117446486,147315,0.29330426472345,0.6286393103214201,2994,38361,41355,0.7066957352765499,0.11651100874783417,0.6243579022816867
5.5,9.0,3.5,502260,216004,0.43006411022179747,0.9905325827299495,127232,0.25331899812845937,0.6951946051307847,159024,0.31661689164974316,0.6507445417043968,2045,38781,40826,0.6833831083502568,0.11894439977158573,0.6020985147134951
5.5,9.0,3.75,502260,206627,0.41139449687412893,0.9929825240651028,127488,0.2538286943017561,0.6941594503012049,168145,0.334776808824115,0.6664248119182848,1450,38991,40441,0.665223191175885,0.12103916316238421,0.5847051327997452
5.5,9.0,4.0,502260,199668,0.39753912316330187,0.9940501232045195,127569,0.25398996535658824,0.6938205990483581,175023,0.3484709114801099,0.6781108768561847,1188,39059,40247,0.6515290885198901,0.12299037089326696,0.5713972842750766
5.5,9.0,4.25,502260,194928,0.3881017799546052,0.9948237297874087,127619,0.2540895153904352,0.693603617016275,179713,0.35780870465495956,0.6855541891794138,1009,39102,40111,0.6421912953450404,0.12435707044244715,0.5623302671922908
5.5,9.0,4.5,502260,191635,0.381545414725441,0.9951470242909698,127627,0.2541054433958507,0.6935679754283968,182998,0.36434914187870826,0.6907725767494727,930,39109,40039,0.6356508581212917,0.12541110435942893,0.5559331820172819
5.5,9.0,4.75,502260,189304,0.37690439214749333,0.9951348096183916,127628,0.2541074343965277,0.6935625411351741,185328,0.36898817345597895,0.6946117154450487,921,39110,40031,0.631011826544021,0.12630785152651042,0.5513100784454268
5.5,9.0,5.0,502260,187416,0.37314538286943016,0.9951391556750757,127628,0.2541074343965277,0.6935625411351741,187216,0.3727471827340421,0.6976380223912486,911,39110,40021,0.6272528172659578,0.12703304935183657,0.5475709791741329
